0.00.053.391 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.053.682 W srv  llama_server: -----------------
0.00.053.683 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.053.683 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.053.683 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.053.683 W srv  llama_server: -----------------
0.00.055.533 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--unsloth--Qwen3-4B-Instruct-2507-GGUF/snapshots/a06e946bb6b655725eafa393f4a9745d460374c9/Qwen3-4B-Instruct-2507-Q4_K_M.gguf'
0.00.213.906 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.593.337 I cmn          init: llama threadpool init, n_threads = 4
0.02.076.053 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.093.092 I srv  llama_server: model loaded
0.02.093.097 I srv  llama_server: listening on http://127.0.0.1:8082
0.04.056.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
166.08.062.636 I slot      release: id  0 | task 185307 | stop processing: n_tokens = 6988, truncated = 0
166.10.368.128 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
166.10.368.309 I slot launch_slot_: id  0 | task 185376 | processing task, is_child = 0
166.12.619.496 I slot print_timing: id  0 | task 185376 | prompt eval time =     188.70 ms /    63 tokens (    3.00 ms per token,   333.86 tokens per second)
166.12.619.498 I slot print_timing: id  0 | task 185376 |        eval time =    2062.48 ms /    68 tokens (   30.78 ms per token,    32.49 tokens per second)
166.12.619.498 I slot print_timing: id  0 | task 185376 |       total time =    2251.18 ms /   131 tokens
166.12.619.499 I slot print_timing: id  0 | task 185376 |    graphs reused =     179040
166.12.619.617 I slot      release: id  0 | task 185376 | stop processing: n_tokens = 7118, truncated = 0
166.14.919.435 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
166.14.919.613 I slot launch_slot_: id  0 | task 185445 | processing task, is_child = 0
166.17.174.340 I slot print_timing: id  0 | task 185445 | prompt eval time =     192.69 ms /    63 tokens (    3.06 ms per token,   326.95 tokens per second)
166.17.174.343 I slot print_timing: id  0 | task 185445 |        eval time =    2062.03 ms /    68 tokens (   30.78 ms per token,    32.49 tokens per second)
166.17.174.343 I slot print_timing: id  0 | task 185445 |       total time =    2254.72 ms /   131 tokens
166.17.174.344 I slot print_timing: id  0 | task 185445 |    graphs reused =     179106
166.17.174.461 I slot      release: id  0 | task 185445 | stop processing: n_tokens = 7248, truncated = 0
166.19.489.708 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
166.19.489.895 I slot launch_slot_: id  0 | task 185514 | processing task, is_child = 0
166.21.762.489 I slot print_timing: id  0 | task 185514 | prompt eval time =     192.85 ms /    63 tokens (    3.06 ms per token,   326.68 tokens per second)
166.21.762.492 I slot print_timing: id  0 | task 185514 |        eval time =    2079.74 ms /    68 tokens (   31.04 ms per token,    32.22 tokens per second)
166.21.762.492 I slot print_timing: id  0 | task 185514 |       total time =    2272.59 ms /   131 tokens
166.21.762.492 I slot print_timing: id  0 | task 185514 |    graphs reused =     179172
166.21.762.613 I slot      release: id  0 | task 185514 | stop processing: n_tokens = 7378, truncated = 0
166.24.074.657 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.24.074.833 I slot launch_slot_: id  0 | task 185583 | processing task, is_child = 0
166.26.360.225 I slot print_timing: id  0 | task 185583 | prompt eval time =     196.04 ms /    63 tokens (    3.11 ms per token,   321.36 tokens per second)
166.26.360.228 I slot print_timing: id  0 | task 185583 |        eval time =    2089.35 ms /    68 tokens (   31.18 ms per token,    32.07 tokens per second)
166.26.360.228 I slot print_timing: id  0 | task 185583 |       total time =    2285.39 ms /   131 tokens
166.26.360.228 I slot print_timing: id  0 | task 185583 |    graphs reused =     179238
166.26.360.347 I slot      release: id  0 | task 185583 | stop processing: n_tokens = 7508, truncated = 0
166.28.677.106 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.28.677.294 I slot launch_slot_: id  0 | task 185652 | processing task, is_child = 0
166.30.995.702 I slot print_timing: id  0 | task 185652 | prompt eval time =     197.22 ms /    63 tokens (    3.13 ms per token,   319.44 tokens per second)
166.30.995.705 I slot print_timing: id  0 | task 185652 |        eval time =    2121.18 ms /    68 tokens (   31.66 ms per token,    31.59 tokens per second)
166.30.995.705 I slot print_timing: id  0 | task 185652 |       total time =    2318.40 ms /   131 tokens
166.30.995.705 I slot print_timing: id  0 | task 185652 |    graphs reused =     179304
166.30.995.830 I slot      release: id  0 | task 185652 | stop processing: n_tokens = 7638, truncated = 0
166.33.323.215 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.33.323.395 I slot launch_slot_: id  0 | task 185721 | processing task, is_child = 0
166.35.630.874 I slot print_timing: id  0 | task 185721 | prompt eval time =     200.62 ms /    63 tokens (    3.18 ms per token,   314.02 tokens per second)
166.35.630.876 I slot print_timing: id  0 | task 185721 |        eval time =    2106.85 ms /    68 tokens (   31.45 ms per token,    31.80 tokens per second)
166.35.630.877 I slot print_timing: id  0 | task 185721 |       total time =    2307.47 ms /   131 tokens
166.35.630.877 I slot print_timing: id  0 | task 185721 |    graphs reused =     179370
166.35.630.999 I slot      release: id  0 | task 185721 | stop processing: n_tokens = 7768, truncated = 0
166.37.965.359 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.37.965.542 I slot launch_slot_: id  0 | task 185790 | processing task, is_child = 0
166.40.294.404 I slot print_timing: id  0 | task 185790 | prompt eval time =     201.50 ms /    63 tokens (    3.20 ms per token,   312.65 tokens per second)
166.40.294.406 I slot print_timing: id  0 | task 185790 |        eval time =    2127.35 ms /    68 tokens (   31.75 ms per token,    31.49 tokens per second)
166.40.294.407 I slot print_timing: id  0 | task 185790 |       total time =    2328.86 ms /   131 tokens
166.40.294.407 I slot print_timing: id  0 | task 185790 |    graphs reused =     179436
166.40.294.532 I slot      release: id  0 | task 185790 | stop processing: n_tokens = 7898, truncated = 0
166.42.643.579 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.42.643.761 I slot launch_slot_: id  0 | task 185859 | processing task, is_child = 0
166.44.985.921 I slot print_timing: id  0 | task 185859 | prompt eval time =     204.43 ms /    63 tokens (    3.24 ms per token,   308.18 tokens per second)
166.44.985.923 I slot print_timing: id  0 | task 185859 |        eval time =    2137.73 ms /    68 tokens (   31.91 ms per token,    31.34 tokens per second)
166.44.985.923 I slot print_timing: id  0 | task 185859 |       total time =    2342.16 ms /   131 tokens
166.44.985.924 I slot print_timing: id  0 | task 185859 |    graphs reused =     179502
166.44.986.053 I slot      release: id  0 | task 185859 | stop processing: n_tokens = 8028, truncated = 0
166.47.341.015 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.47.341.204 I slot launch_slot_: id  0 | task 185928 | processing task, is_child = 0
166.49.688.062 I slot print_timing: id  0 | task 185928 | prompt eval time =     205.80 ms /    63 tokens (    3.27 ms per token,   306.12 tokens per second)
166.49.688.064 I slot print_timing: id  0 | task 185928 |        eval time =    2141.05 ms /    68 tokens (   31.96 ms per token,    31.29 tokens per second)
166.49.688.064 I slot print_timing: id  0 | task 185928 |       total time =    2346.85 ms /   131 tokens
166.49.688.065 I slot print_timing: id  0 | task 185928 |    graphs reused =     179568
166.49.688.191 I slot      release: id  0 | task 185928 | stop processing: n_tokens = 8158, truncated = 0
166.52.044.127 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.52.044.311 I slot launch_slot_: id  0 | task 185997 | processing task, is_child = 0
166.54.401.702 I slot print_timing: id  0 | task 185997 | prompt eval time =     208.57 ms /    63 tokens (    3.31 ms per token,   302.06 tokens per second)
166.54.401.704 I slot print_timing: id  0 | task 185997 |        eval time =    2148.82 ms /    68 tokens (   32.07 ms per token,    31.18 tokens per second)
166.54.401.705 I slot print_timing: id  0 | task 185997 |       total time =    2357.39 ms /   131 tokens
166.54.401.705 I slot print_timing: id  0 | task 185997 |    graphs reused =     179634
166.54.401.838 I slot      release: id  0 | task 185997 | stop processing: n_tokens = 8288, truncated = 0
166.56.763.134 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
166.56.763.317 I slot launch_slot_: id  0 | task 186066 | processing task, is_child = 0
166.59.130.613 I slot print_timing: id  0 | task 186066 | prompt eval time =     209.94 ms /    63 tokens (    3.33 ms per token,   300.08 tokens per second)
166.59.130.615 I slot print_timing: id  0 | task 186066 |        eval time =    2157.35 ms /    68 tokens (   32.20 ms per token,    31.06 tokens per second)
166.59.130.615 I slot print_timing: id  0 | task 186066 |       total time =    2367.29 ms /   131 tokens
166.59.130.616 I slot print_timing: id  0 | task 186066 |    graphs reused =     179700
166.59.130.742 I slot      release: id  0 | task 186066 | stop processing: n_tokens = 8418, truncated = 0
167.01.500.205 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.01.500.395 I slot launch_slot_: id  0 | task 186135 | processing task, is_child = 0
167.03.884.495 I slot print_timing: id  0 | task 186135 | prompt eval time =     212.26 ms /    63 tokens (    3.37 ms per token,   296.81 tokens per second)
167.03.884.497 I slot print_timing: id  0 | task 186135 |        eval time =    2171.84 ms /    68 tokens (   32.42 ms per token,    30.85 tokens per second)
167.03.884.498 I slot print_timing: id  0 | task 186135 |       total time =    2384.09 ms /   131 tokens
167.03.884.498 I slot print_timing: id  0 | task 186135 |    graphs reused =     179766
167.03.884.630 I slot      release: id  0 | task 186135 | stop processing: n_tokens = 8548, truncated = 0
167.06.264.792 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.06.264.981 I slot launch_slot_: id  0 | task 186204 | processing task, is_child = 0
167.08.658.518 I slot print_timing: id  0 | task 186204 | prompt eval time =     215.12 ms /    63 tokens (    3.41 ms per token,   292.86 tokens per second)
167.08.658.520 I slot print_timing: id  0 | task 186204 |        eval time =    2178.41 ms /    68 tokens (   32.51 ms per token,    30.76 tokens per second)
167.08.658.520 I slot print_timing: id  0 | task 186204 |       total time =    2393.53 ms /   131 tokens
167.08.658.520 I slot print_timing: id  0 | task 186204 |    graphs reused =     179832
167.08.658.648 I slot      release: id  0 | task 186204 | stop processing: n_tokens = 8678, truncated = 0
167.11.057.394 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.11.057.573 I slot launch_slot_: id  0 | task 186273 | processing task, is_child = 0
167.13.481.124 I slot print_timing: id  0 | task 186273 | prompt eval time =     215.43 ms /    63 tokens (    3.42 ms per token,   292.45 tokens per second)
167.13.481.126 I slot print_timing: id  0 | task 186273 |        eval time =    2208.12 ms /    68 tokens (   32.96 ms per token,    30.34 tokens per second)
167.13.481.126 I slot print_timing: id  0 | task 186273 |       total time =    2423.55 ms /   131 tokens
167.13.481.127 I slot print_timing: id  0 | task 186273 |    graphs reused =     179898
167.13.481.257 I slot      release: id  0 | task 186273 | stop processing: n_tokens = 8808, truncated = 0
167.15.929.190 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.15.929.375 I slot launch_slot_: id  0 | task 186342 | processing task, is_child = 0
167.18.350.067 I slot print_timing: id  0 | task 186342 | prompt eval time =     218.38 ms /    63 tokens (    3.47 ms per token,   288.48 tokens per second)
167.18.350.069 I slot print_timing: id  0 | task 186342 |        eval time =    2202.30 ms /    68 tokens (   32.87 ms per token,    30.42 tokens per second)
167.18.350.070 I slot print_timing: id  0 | task 186342 |       total time =    2420.69 ms /   131 tokens
167.18.350.070 I slot print_timing: id  0 | task 186342 |    graphs reused =     179964
167.18.350.201 I slot      release: id  0 | task 186342 | stop processing: n_tokens = 8938, truncated = 0
167.20.757.979 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.20.758.191 I slot launch_slot_: id  0 | task 186411 | processing task, is_child = 0
167.23.193.642 I slot print_timing: id  0 | task 186411 | prompt eval time =     219.36 ms /    63 tokens (    3.48 ms per token,   287.20 tokens per second)
167.23.193.644 I slot print_timing: id  0 | task 186411 |        eval time =    2216.09 ms /    68 tokens (   33.08 ms per token,    30.23 tokens per second)
167.23.193.645 I slot print_timing: id  0 | task 186411 |       total time =    2435.45 ms /   131 tokens
167.23.193.645 I slot print_timing: id  0 | task 186411 |    graphs reused =     180030
167.23.193.779 I slot      release: id  0 | task 186411 | stop processing: n_tokens = 9068, truncated = 0
167.25.613.451 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.25.613.631 I slot launch_slot_: id  0 | task 186480 | processing task, is_child = 0
167.28.054.393 I slot print_timing: id  0 | task 186480 | prompt eval time =     221.70 ms /    63 tokens (    3.52 ms per token,   284.17 tokens per second)
167.28.054.395 I slot print_timing: id  0 | task 186480 |        eval time =    2219.06 ms /    68 tokens (   33.12 ms per token,    30.19 tokens per second)
167.28.054.396 I slot print_timing: id  0 | task 186480 |       total time =    2440.76 ms /   131 tokens
167.28.054.396 I slot print_timing: id  0 | task 186480 |    graphs reused =     180096
167.28.054.528 I slot      release: id  0 | task 186480 | stop processing: n_tokens = 9198, truncated = 0
167.30.489.588 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.30.489.767 I slot launch_slot_: id  0 | task 186549 | processing task, is_child = 0
167.32.950.168 I slot print_timing: id  0 | task 186549 | prompt eval time =     223.83 ms /    63 tokens (    3.55 ms per token,   281.46 tokens per second)
167.32.950.170 I slot print_timing: id  0 | task 186549 |        eval time =    2236.56 ms /    68 tokens (   33.38 ms per token,    29.96 tokens per second)
167.32.950.171 I slot print_timing: id  0 | task 186549 |       total time =    2460.40 ms /   131 tokens
167.32.950.171 I slot print_timing: id  0 | task 186549 |    graphs reused =     180162
167.32.950.304 I slot      release: id  0 | task 186549 | stop processing: n_tokens = 9328, truncated = 0
167.35.383.926 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.35.384.107 I slot launch_slot_: id  0 | task 186618 | processing task, is_child = 0
167.37.878.578 I slot print_timing: id  0 | task 186618 | prompt eval time =     225.15 ms /    63 tokens (    3.57 ms per token,   279.81 tokens per second)
167.37.878.580 I slot print_timing: id  0 | task 186618 |        eval time =    2269.31 ms /    68 tokens (   33.87 ms per token,    29.52 tokens per second)
167.37.878.580 I slot print_timing: id  0 | task 186618 |       total time =    2494.47 ms /   131 tokens
167.37.878.580 I slot print_timing: id  0 | task 186618 |    graphs reused =     180228
167.37.878.714 I slot      release: id  0 | task 186618 | stop processing: n_tokens = 9458, truncated = 0
167.40.310.069 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.40.310.247 I slot launch_slot_: id  0 | task 186687 | processing task, is_child = 0
167.42.833.120 I slot print_timing: id  0 | task 186687 | prompt eval time =     228.73 ms /    63 tokens (    3.63 ms per token,   275.43 tokens per second)
167.42.833.122 I slot print_timing: id  0 | task 186687 |        eval time =    2294.13 ms /    68 tokens (   34.24 ms per token,    29.20 tokens per second)
167.42.833.123 I slot print_timing: id  0 | task 186687 |       total time =    2522.87 ms /   131 tokens
167.42.833.123 I slot print_timing: id  0 | task 186687 |    graphs reused =     180294
167.42.833.270 I slot      release: id  0 | task 186687 | stop processing: n_tokens = 9588, truncated = 0
167.45.274.936 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
167.45.275.115 I slot launch_slot_: id  0 | task 186756 | processing task, is_child = 0
167.47.770.996 I slot print_timing: id  0 | task 186756 | prompt eval time =     230.21 ms /    63 tokens (    3.65 ms per token,   273.66 tokens per second)
167.47.770.998 I slot print_timing: id  0 | task 186756 |        eval time =    2265.66 ms /    68 tokens (   33.82 ms per token,    29.57 tokens per second)
167.47.770.999 I slot print_timing: id  0 | task 186756 |       total time =    2495.88 ms /   131 tokens
167.47.770.999 I slot print_timing: id  0 | task 186756 |    graphs reused =     180360
167.47.771.137 I slot      release: id  0 | task 186756 | stop processing: n_tokens = 9718, truncated = 0
167.50.215.400 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
167.50.215.579 I slot launch_slot_: id  0 | task 186825 | processing task, is_child = 0
167.52.732.889 I slot print_timing: id  0 | task 186825 | prompt eval time =     232.79 ms /    63 tokens (    3.70 ms per token,   270.63 tokens per second)
167.52.732.891 I slot print_timing: id  0 | task 186825 |        eval time =    2284.51 ms /    68 tokens (   34.10 ms per token,    29.33 tokens per second)
167.52.732.892 I slot print_timing: id  0 | task 186825 |       total time =    2517.31 ms /   131 tokens
167.52.732.892 I slot print_timing: id  0 | task 186825 |    graphs reused =     180426
167.52.733.031 I slot      release: id  0 | task 186825 | stop processing: n_tokens = 9848, truncated = 0
167.55.179.023 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
167.55.179.203 I slot launch_slot_: id  0 | task 186894 | processing task, is_child = 0
167.57.696.434 I slot print_timing: id  0 | task 186894 | prompt eval time =     233.28 ms /    63 tokens (    3.70 ms per token,   270.06 tokens per second)
167.57.696.437 I slot print_timing: id  0 | task 186894 |        eval time =    2283.94 ms /    68 tokens (   34.09 ms per token,    29.34 tokens per second)
167.57.696.437 I slot print_timing: id  0 | task 186894 |       total time =    2517.23 ms /   131 tokens
167.57.696.437 I slot print_timing: id  0 | task 186894 |    graphs reused =     180492
167.57.696.577 I slot      release: id  0 | task 186894 | stop processing: n_tokens = 9978, truncated = 0
168.00.155.009 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.00.155.192 I slot launch_slot_: id  0 | task 186963 | processing task, is_child = 0
168.02.695.541 I slot print_timing: id  0 | task 186963 | prompt eval time =     237.72 ms /    63 tokens (    3.77 ms per token,   265.02 tokens per second)
168.02.695.543 I slot print_timing: id  0 | task 186963 |        eval time =    2302.63 ms /    68 tokens (   34.37 ms per token,    29.10 tokens per second)
168.02.695.544 I slot print_timing: id  0 | task 186963 |       total time =    2540.34 ms /   131 tokens
168.02.695.544 I slot print_timing: id  0 | task 186963 |    graphs reused =     180558
168.02.695.685 I slot      release: id  0 | task 186963 | stop processing: n_tokens = 10108, truncated = 0
168.05.158.672 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.05.158.854 I slot launch_slot_: id  0 | task 187032 | processing task, is_child = 0
168.07.707.863 I slot print_timing: id  0 | task 187032 | prompt eval time =     237.82 ms /    63 tokens (    3.77 ms per token,   264.90 tokens per second)
168.07.707.865 I slot print_timing: id  0 | task 187032 |        eval time =    2311.17 ms /    68 tokens (   34.50 ms per token,    28.99 tokens per second)
168.07.707.866 I slot print_timing: id  0 | task 187032 |       total time =    2548.99 ms /   131 tokens
168.07.707.866 I slot print_timing: id  0 | task 187032 |    graphs reused =     180624
168.07.708.003 I slot      release: id  0 | task 187032 | stop processing: n_tokens = 10238, truncated = 0
168.10.181.575 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.10.181.755 I slot launch_slot_: id  0 | task 187101 | processing task, is_child = 0
168.12.754.096 I slot print_timing: id  0 | task 187101 | prompt eval time =     242.76 ms /    63 tokens (    3.85 ms per token,   259.52 tokens per second)
168.12.754.098 I slot print_timing: id  0 | task 187101 |        eval time =    2329.58 ms /    68 tokens (   34.77 ms per token,    28.76 tokens per second)
168.12.754.099 I slot print_timing: id  0 | task 187101 |       total time =    2572.34 ms /   131 tokens
168.12.754.099 I slot print_timing: id  0 | task 187101 |    graphs reused =     180690
168.12.754.239 I slot      release: id  0 | task 187101 | stop processing: n_tokens = 10368, truncated = 0
168.15.233.990 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.15.234.181 I slot launch_slot_: id  0 | task 187170 | processing task, is_child = 0
168.17.810.294 I slot print_timing: id  0 | task 187170 | prompt eval time =     244.25 ms /    63 tokens (    3.88 ms per token,   257.93 tokens per second)
168.17.810.296 I slot print_timing: id  0 | task 187170 |        eval time =    2331.86 ms /    68 tokens (   34.80 ms per token,    28.73 tokens per second)
168.17.810.297 I slot print_timing: id  0 | task 187170 |       total time =    2576.11 ms /   131 tokens
168.17.810.297 I slot print_timing: id  0 | task 187170 |    graphs reused =     180755
168.17.810.438 I slot      release: id  0 | task 187170 | stop processing: n_tokens = 10498, truncated = 0
168.20.299.652 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.20.299.837 I slot launch_slot_: id  0 | task 187239 | processing task, is_child = 0
168.22.890.714 I slot print_timing: id  0 | task 187239 | prompt eval time =     244.82 ms /    63 tokens (    3.89 ms per token,   257.34 tokens per second)
168.22.890.716 I slot print_timing: id  0 | task 187239 |        eval time =    2346.06 ms /    68 tokens (   35.02 ms per token,    28.56 tokens per second)
168.22.890.717 I slot print_timing: id  0 | task 187239 |       total time =    2590.87 ms /   131 tokens
168.22.890.717 I slot print_timing: id  0 | task 187239 |    graphs reused =     180821
168.22.890.859 I slot      release: id  0 | task 187239 | stop processing: n_tokens = 10628, truncated = 0
168.25.379.124 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.25.379.316 I slot launch_slot_: id  0 | task 187308 | processing task, is_child = 0
168.27.979.303 I slot print_timing: id  0 | task 187308 | prompt eval time =     246.39 ms /    63 tokens (    3.91 ms per token,   255.69 tokens per second)
168.27.979.305 I slot print_timing: id  0 | task 187308 |        eval time =    2353.59 ms /    68 tokens (   35.13 ms per token,    28.47 tokens per second)
168.27.979.305 I slot print_timing: id  0 | task 187308 |       total time =    2599.98 ms /   131 tokens
168.27.979.306 I slot print_timing: id  0 | task 187308 |    graphs reused =     180886
168.27.979.450 I slot      release: id  0 | task 187308 | stop processing: n_tokens = 10758, truncated = 0
168.30.479.835 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.30.480.028 I slot launch_slot_: id  0 | task 187377 | processing task, is_child = 0
168.33.097.914 I slot print_timing: id  0 | task 187377 | prompt eval time =     248.77 ms /    63 tokens (    3.95 ms per token,   253.24 tokens per second)
168.33.097.916 I slot print_timing: id  0 | task 187377 |        eval time =    2369.11 ms /    68 tokens (   35.36 ms per token,    28.28 tokens per second)
168.33.097.916 I slot print_timing: id  0 | task 187377 |       total time =    2617.88 ms /   131 tokens
168.33.097.917 I slot print_timing: id  0 | task 187377 |    graphs reused =     180952
168.33.098.063 I slot      release: id  0 | task 187377 | stop processing: n_tokens = 10888, truncated = 0
168.35.601.638 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
168.35.601.821 I slot launch_slot_: id  0 | task 187446 | processing task, is_child = 0
168.38.232.738 I slot print_timing: id  0 | task 187446 | prompt eval time =     252.40 ms /    63 tokens (    4.01 ms per token,   249.60 tokens per second)
168.38.232.741 I slot print_timing: id  0 | task 187446 |        eval time =    2378.51 ms /    68 tokens (   35.50 ms per token,    28.17 tokens per second)
168.38.232.741 I slot print_timing: id  0 | task 187446 |       total time =    2630.91 ms /   131 tokens
168.38.232.741 I slot print_timing: id  0 | task 187446 |    graphs reused =     181017
168.38.232.891 I slot      release: id  0 | task 187446 | stop processing: n_tokens = 11018, truncated = 0
168.41.403.082 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 0.440
168.41.403.407 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1762.457 MiB)
168.47.275.627 I slot launch_slot_: id  0 | task 187515 | processing task, is_child = 0
168.48.505.638 I slot print_timing: id  0 | task 187515 | prompt eval time =     150.31 ms /    44 tokens (    3.42 ms per token,   292.72 tokens per second)
168.48.505.640 I slot print_timing: id  0 | task 187515 |        eval time =    1079.68 ms /    38 tokens (   29.18 ms per token,    34.27 tokens per second)
168.48.505.640 I slot print_timing: id  0 | task 187515 |       total time =    1229.99 ms /    82 tokens
168.48.505.641 I slot print_timing: id  0 | task 187515 |    graphs reused =     181053
168.48.506.134 I slot      release: id  0 | task 187515 | stop processing: n_tokens = 4926, truncated = 0
168.50.684.986 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 1.000
168.50.685.165 I slot launch_slot_: id  0 | task 187554 | processing task, is_child = 0
168.51.545.273 I slot print_timing: id  0 | task 187554 | prompt eval time =     156.41 ms /    61 tokens (    2.56 ms per token,   390.01 tokens per second)
168.51.545.282 I slot print_timing: id  0 | task 187554 |        eval time =     703.70 ms /    25 tokens (   29.32 ms per token,    34.11 tokens per second)
168.51.545.284 I slot print_timing: id  0 | task 187554 |       total time =     860.10 ms /    86 tokens
168.51.545.284 I slot print_timing: id  0 | task 187554 |    graphs reused =     181076
168.51.545.385 I slot      release: id  0 | task 187554 | stop processing: n_tokens = 5011, truncated = 0
168.51.561.033 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.920 (> 0.100 thold), f_keep = 1.000
168.51.561.210 I slot launch_slot_: id  0 | task 187580 | processing task, is_child = 0
168.55.453.765 I slot print_timing: id  0 | task 187580 | n_gen =    106, tg =  34.84 t/s, tg_3s =  35.17 t/s
168.58.463.032 I slot print_timing: id  0 | task 187580 | n_gen =    210, tg =  34.70 t/s, tg_3s =  34.56 t/s
169.00.088.699 I slot print_timing: id  0 | task 187580 | prompt eval time =     878.36 ms /   433 tokens (    2.03 ms per token,   492.97 tokens per second)
169.00.088.701 I slot print_timing: id  0 | task 187580 |        eval time =    7649.13 ms /   266 tokens (   28.86 ms per token,    34.64 tokens per second)
169.00.088.702 I slot print_timing: id  0 | task 187580 |       total time =    8527.49 ms /   699 tokens
169.00.088.702 I slot print_timing: id  0 | task 187580 |    graphs reused =     181339
169.00.088.822 I slot      release: id  0 | task 187580 | stop processing: n_tokens = 5709, truncated = 0
169.01.735.761 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
169.01.735.947 I slot launch_slot_: id  0 | task 187847 | processing task, is_child = 0
