family,domain,model_a,model_b,task_id,repository,net_benefit,success_diff,p_win,p_loss,p_tie,success_decisive,cost_decisive,steps_decisive,comparisons,success_win,success_loss,success_net,cost_win,cost_loss,cost_net,steps_win,steps_loss,steps_net
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,astropy__astropy-14365,astropy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,astropy__astropy-14995,astropy,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,astropy__astropy-6938,astropy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,astropy__astropy-7746,astropy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-10914,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-10924,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11001,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11019,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11039,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11049,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11099,django,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11133,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11179,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11283,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11422,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11564,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11583,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11620,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11630,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11742,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11797,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11815,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11848,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11905,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11910,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11964,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-11999,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12113,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12125,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12184,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12284,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12286,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12308,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12453,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12470,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12497,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12589,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12700,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12708,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12747,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12856,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12908,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12915,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-12983,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13028,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13033,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13158,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13220,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13230,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13265,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13315,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13321,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13401,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13447,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13448,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13551,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13590,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13658,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13660,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13710,django,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13757,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13768,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13925,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13933,django,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-13964,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14016,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14017,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14155,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14238,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14382,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14411,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14534,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14580,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14608,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14667,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14672,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14730,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14752,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14787,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14855,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14915,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14997,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-14999,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15061,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15202,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15213,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15252,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15320,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15347,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15388,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15400,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15498,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15695,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15738,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15781,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15789,django,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15790,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15814,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15819,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15851,django,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15902,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-15996,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16041,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16046,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16139,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16229,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16255,django,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16379,django,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16400,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16408,django,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16527,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,SWE-agent GPT-4,django__django-16595,django,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
